Timestamp (UTC_TIME),XBH4.EXPT.NP04.012:COUNTS,XBH4.GENERALTRIGGER:TIMESTAMP_COUNT
2018-11-07 10:24:44.535,0,0
2018-11-07 10:25:10.935,0,0
2018-11-07 10:25:37.335,0,0
2018-11-07 10:26:03.735,0,0
2018-11-07 10:26:30.135,0,0
2018-11-07 10:26:56.535,1,0
2018-11-07 10:27:22.935,0,1
2018-11-07 10:27:49.335,0,0
2018-11-07 10:28:15.735,0,0
2018-11-07 10:28:42.135,0,0
2018-11-07 10:29:08.535,0,0
2018-11-07 10:29:34.935,0,0
2018-11-07 10:30:01.335,0,0
2018-11-07 10:30:27.735,0,0
2018-11-07 10:30:54.135,0,0
2018-11-07 10:31:20.535,0,0
2018-11-07 10:31:46.935,0,0
2018-11-07 10:32:13.335,0,0
2018-11-07 10:32:39.735,0,0
2018-11-07 10:33:06.135,0,0
2018-11-07 10:33:32.535,0,0
2018-11-07 10:33:58.935,0,0
2018-11-07 10:34:25.335,0,0
2018-11-07 10:34:51.735,1,0
2018-11-07 10:35:18.135,0,1
2018-11-07 10:35:44.535,0,0
2018-11-07 10:36:10.935,0,0
2018-11-07 10:36:37.335,0,0
2018-11-07 10:37:03.735,0,0
2018-11-07 10:37:30.135,0,0
2018-11-07 10:37:56.535,0,0
2018-11-07 10:38:22.935,0,0
2018-11-07 10:38:49.335,0,0
2018-11-07 10:39:15.735,0,0
2018-11-07 10:39:42.135,0,0
2018-11-07 10:40:08.535,0,0
2018-11-07 10:40:34.935,0,0
2018-11-07 10:41:01.335,1,0
2018-11-07 10:41:27.735,0,1
2018-11-07 10:41:54.135,0,0
2018-11-07 10:42:20.535,0,0
2018-11-07 10:42:46.935,0,0
2018-11-07 10:43:13.335,0,0
2018-11-07 10:43:39.735,0,0
2018-11-07 10:44:06.135,0,0
2018-11-07 10:44:32.535,0,0
2018-11-07 10:44:58.935,0,0
2018-11-07 10:45:25.335,0,0
2018-11-07 10:45:51.735,0,0
2018-11-07 10:46:18.135,0,0
2018-11-07 10:46:44.535,1,0
2018-11-07 10:47:10.935,0,1
2018-11-07 10:47:37.335,1,0
2018-11-07 10:48:03.735,0,1
2018-11-07 10:48:30.135,0,0
2018-11-07 10:48:56.535,0,0
2018-11-07 10:49:22.935,0,0
2018-11-07 10:49:49.335,0,0
2018-11-07 10:50:15.735,0,0
2018-11-07 10:50:42.135,0,0
2018-11-07 10:51:08.535,0,0
2018-11-07 10:51:34.935,0,0
2018-11-07 10:52:01.335,0,0
2018-11-07 10:52:27.735,0,0
2018-11-07 10:52:54.135,0,0
2018-11-07 10:53:20.535,0,0
2018-11-07 10:53:46.935,0,0
2018-11-07 10:54:13.335,0,0
2018-11-07 10:54:39.735,0,0
2018-11-07 10:55:06.135,0,0
2018-11-07 10:55:32.535,0,0
2018-11-07 10:55:58.935,0,0
2018-11-07 10:56:25.335,0,0
2018-11-07 10:56:51.735,0,0
2018-11-07 10:57:18.135,0,0
2018-11-07 10:57:44.535,0,0
2018-11-07 10:58:10.935,0,0
2018-11-07 10:58:37.335,0,0
2018-11-07 10:59:03.735,0,0
2018-11-07 10:59:30.135,0,0
2018-11-07 10:59:56.535,0,0
2018-11-07 11:00:22.935,0,0
2018-11-07 11:00:49.335,0,0
2018-11-07 11:01:15.735,0,0
2018-11-07 11:01:42.135,0,0
2018-11-07 11:02:08.535,0,0
2018-11-07 11:02:34.935,0,0
2018-11-07 11:03:01.335,0,0
2018-11-07 11:03:27.735,0,0
2018-11-07 11:03:54.135,0,0
2018-11-07 11:04:20.535,1,0
2018-11-07 11:04:46.935,0,1
2018-11-07 11:05:13.335,0,0
2018-11-07 11:05:39.735,0,0
2018-11-07 11:06:06.135,0,0
2018-11-07 11:06:32.535,0,0
2018-11-07 11:06:58.935,0,0
2018-11-07 11:07:25.335,0,0
2018-11-07 11:07:51.735,0,0
2018-11-07 11:08:18.135,0,0
2018-11-07 11:08:44.535,0,0
2018-11-07 11:09:10.935,0,0
2018-11-07 11:09:37.335,0,0
2018-11-07 11:10:03.735,0,0
2018-11-07 11:10:30.135,0,0
2018-11-07 11:10:56.535,0,0
2018-11-07 11:11:22.935,0,0
2018-11-07 11:11:49.335,0,0
2018-11-07 11:12:15.735,0,0
2018-11-07 11:12:42.135,0,0
2018-11-07 11:13:08.535,0,0
2018-11-07 11:13:34.935,0,0
2018-11-07 11:14:01.335,0,0
2018-11-07 11:14:27.735,0,0
2018-11-07 11:14:54.135,0,0
2018-11-07 11:15:20.535,0,0
2018-11-07 11:15:46.935,0,0
2018-11-07 11:16:13.335,0,0
2018-11-07 11:16:39.735,0,0
2018-11-07 11:17:06.135,0,0
2018-11-07 11:17:32.535,0,0
2018-11-07 11:17:58.935,0,0
2018-11-07 11:18:25.335,0,0
2018-11-07 11:18:51.735,0,0
2018-11-07 11:19:18.135,0,0
2018-11-07 11:19:44.535,0,0
2018-11-07 11:20:10.935,0,0
2018-11-07 11:20:37.335,0,0
2018-11-07 11:21:03.735,0,0
2018-11-07 11:21:30.135,1,0
2018-11-07 11:21:56.535,0,1
2018-11-07 11:22:22.935,0,0
2018-11-07 11:22:49.335,0,0
2018-11-07 11:23:15.735,0,0
2018-11-07 11:23:42.135,0,0
2018-11-07 11:24:08.535,0,0
2018-11-07 11:24:34.935,2,0
2018-11-07 11:25:01.335,0,2
2018-11-07 11:25:27.735,0,0
2018-11-07 11:25:54.135,0,0
2018-11-07 11:26:20.535,0,0
2018-11-07 11:26:46.935,0,0
2018-11-07 11:27:13.335,0,0
2018-11-07 11:27:39.735,0,0
2018-11-07 11:28:06.135,0,0
2018-11-07 11:28:32.535,0,0
2018-11-07 11:28:58.935,0,0
2018-11-07 11:29:25.335,0,0
2018-11-07 11:29:51.735,0,0
2018-11-07 11:30:18.135,0,0
2018-11-07 11:30:44.535,0,0
2018-11-07 11:31:10.935,0,0
2018-11-07 11:31:37.335,0,0
2018-11-07 11:32:03.735,0,0
2018-11-07 11:32:30.135,0,0
2018-11-07 11:32:56.535,0,0
2018-11-07 11:33:22.935,0,0
2018-11-07 11:33:49.335,0,0
2018-11-07 11:34:15.735,0,0
2018-11-07 11:34:42.135,0,0
2018-11-07 11:35:08.535,0,0
2018-11-07 11:35:34.935,0,0
2018-11-07 11:36:01.335,0,0
2018-11-07 11:36:27.735,0,0
2018-11-07 11:36:54.135,0,0
2018-11-07 11:37:20.535,0,0
2018-11-07 11:37:46.935,0,0
2018-11-07 11:38:13.335,0,0
2018-11-07 11:38:39.735,0,0
2018-11-07 11:39:06.135,0,0
2018-11-07 11:39:32.535,0,0
2018-11-07 11:39:58.935,0,0
2018-11-07 11:40:25.335,0,0
2018-11-07 11:40:51.735,0,0
2018-11-07 11:41:18.135,0,0
2018-11-07 11:41:44.535,0,0
2018-11-07 11:42:10.935,0,0
2018-11-07 11:42:37.335,0,0
2018-11-07 11:43:03.735,0,0
2018-11-07 11:43:30.135,0,0
2018-11-07 11:43:56.535,0,0
2018-11-07 11:44:22.935,0,0
2018-11-07 11:44:49.335,0,0
2018-11-07 11:45:15.735,0,0
2018-11-07 11:45:42.135,1,0
2018-11-07 11:46:08.535,0,1
2018-11-07 11:46:34.935,0,0
2018-11-07 11:47:01.335,0,0
2018-11-07 11:47:27.735,0,0
2018-11-07 11:47:54.135,1,0
2018-11-07 11:48:20.535,0,1
2018-11-07 11:48:46.935,0,0
2018-11-07 11:49:13.335,0,0
2018-11-07 11:49:39.735,0,0
2018-11-07 11:50:06.135,0,0
2018-11-07 11:50:32.535,0,0
2018-11-07 11:50:58.935,0,0
2018-11-07 11:51:25.335,0,0
2018-11-07 11:51:51.735,0,0
2018-11-07 11:52:18.135,0,0
2018-11-07 11:52:44.535,0,0
2018-11-07 11:53:10.935,0,0
2018-11-07 11:53:37.335,0,0
2018-11-07 11:54:03.735,0,0
2018-11-07 11:54:30.135,0,0
2018-11-07 11:54:56.535,0,0
2018-11-07 11:55:22.935,0,0
2018-11-07 11:55:49.335,0,0
2018-11-07 11:56:15.735,0,0
2018-11-07 11:56:42.135,0,0
2018-11-07 11:57:08.535,0,0
2018-11-07 11:57:34.935,0,0
2018-11-07 11:58:01.335,0,0
2018-11-07 11:58:27.735,0,0
2018-11-07 11:58:54.135,0,0
2018-11-07 11:59:20.535,0,0
2018-11-07 11:59:46.935,0,0
2018-11-07 12:00:13.335,0,0
2018-11-07 12:00:39.735,0,0
2018-11-07 12:01:06.135,0,0
2018-11-07 12:01:32.535,0,0
2018-11-07 12:01:58.935,0,0
2018-11-07 12:02:25.335,0,0
2018-11-07 12:02:51.735,0,0
2018-11-07 12:03:18.135,0,0
2018-11-07 12:03:44.535,0,0
2018-11-07 12:04:10.935,0,0
2018-11-07 12:04:37.335,0,0
2018-11-07 12:05:03.735,0,0
2018-11-07 12:05:30.135,0,0
2018-11-07 12:05:56.535,0,0
2018-11-07 12:06:22.935,0,0
2018-11-07 12:06:49.335,0,0
2018-11-07 12:07:15.735,0,0
2018-11-07 12:07:42.135,0,0
2018-11-07 12:08:08.535,0,0
2018-11-07 12:08:34.935,0,0
2018-11-07 12:09:01.335,0,0
2018-11-07 12:09:27.735,0,0
2018-11-07 12:09:54.135,0,0
2018-11-07 12:10:20.535,0,0
2018-11-07 12:10:46.935,0,0
2018-11-07 12:11:13.335,0,0
2018-11-07 12:11:39.735,0,0
2018-11-07 12:12:06.135,0,0
2018-11-07 12:12:32.535,0,0
2018-11-07 12:12:58.935,0,0
2018-11-07 12:13:25.335,1,0
2018-11-07 12:13:51.735,0,1
2018-11-07 12:14:18.135,0,0
2018-11-07 12:14:44.535,0,0
2018-11-07 12:15:10.935,0,0
2018-11-07 12:15:37.335,0,0
2018-11-07 12:16:03.735,0,0
2018-11-07 12:16:30.135,0,0
2018-11-07 12:16:56.535,0,0
2018-11-07 12:17:22.935,0,0
2018-11-07 12:17:49.335,0,0
2018-11-07 12:18:15.735,0,0
2018-11-07 12:18:42.135,0,0
2018-11-07 12:19:08.535,0,0
2018-11-07 12:19:34.935,0,0
2018-11-07 12:20:01.335,1,0
2018-11-07 12:20:27.735,0,1
2018-11-07 12:20:54.135,1,0
2018-11-07 12:21:20.535,0,1
2018-11-07 12:21:46.935,0,0
2018-11-07 12:22:13.335,0,0
2018-11-07 12:22:39.735,1,0
2018-11-07 12:23:06.135,1,1
2018-11-07 12:23:32.535,0,1
2018-11-07 12:23:58.935,0,0
2018-11-07 12:24:25.335,0,0
2018-11-07 12:24:51.735,0,0
2018-11-07 12:25:18.135,0,0
2018-11-07 12:25:44.535,0,0
2018-11-07 12:26:10.935,0,0
2018-11-07 12:26:37.335,0,0
2018-11-07 12:27:03.735,0,0
2018-11-07 12:27:30.135,0,0
2018-11-07 12:27:56.535,0,0
2018-11-07 12:28:22.935,0,0
2018-11-07 12:28:49.335,0,0
2018-11-07 12:29:15.735,0,0
2018-11-07 12:29:42.135,0,0
2018-11-07 12:30:08.535,0,0
2018-11-07 12:30:34.935,0,0
2018-11-07 12:31:01.335,0,0
2018-11-07 12:31:27.735,0,0
2018-11-07 12:31:54.135,0,0
2018-11-07 12:32:20.535,0,0
2018-11-07 12:32:46.935,0,0
2018-11-07 12:33:13.335,0,0
2018-11-07 12:33:39.735,0,0
2018-11-07 12:34:06.135,0,0
2018-11-07 12:34:32.535,0,0
2018-11-07 12:34:58.935,0,0
2018-11-07 12:35:25.335,2,0
2018-11-07 12:35:51.735,0,2
2018-11-07 12:36:18.135,0,0
2018-11-07 12:36:44.535,0,0
2018-11-07 12:37:10.935,0,0
2018-11-07 12:37:37.335,0,0
2018-11-07 12:38:03.735,0,0
2018-11-07 12:38:30.135,0,0
2018-11-07 12:38:56.535,0,0
2018-11-07 12:39:22.935,0,0
2018-11-07 12:39:49.335,0,0
2018-11-07 12:40:15.735,0,0
2018-11-07 12:40:42.135,0,0
2018-11-07 12:41:08.535,0,0
2018-11-07 12:41:34.935,0,0
2018-11-07 12:42:01.335,0,0
2018-11-07 12:42:27.735,0,0
2018-11-07 12:42:54.135,0,0
2018-11-07 12:43:20.535,0,0
2018-11-07 12:43:46.935,0,0
2018-11-07 12:44:13.335,0,0
2018-11-07 12:44:39.735,0,0
2018-11-07 12:45:06.135,0,0
2018-11-07 12:45:32.535,1,0
2018-11-07 12:45:58.935,0,1
2018-11-07 12:46:25.335,0,0
2018-11-07 12:46:51.735,0,0
2018-11-07 12:47:18.135,0,0
2018-11-07 12:47:44.535,0,0
2018-11-07 12:48:10.935,1,0
2018-11-07 12:48:37.335,0,1
2018-11-07 12:49:03.735,0,0
2018-11-07 12:49:30.135,0,0
2018-11-07 12:49:56.535,0,0
2018-11-07 12:50:22.935,0,0
2018-11-07 12:50:49.335,0,0
2018-11-07 12:51:15.735,0,0
2018-11-07 12:51:42.135,0,0
2018-11-07 12:52:08.535,0,0
2018-11-07 12:52:34.935,0,0
2018-11-07 12:53:01.335,0,0
2018-11-07 12:53:27.735,0,0
2018-11-07 12:53:54.135,0,0
2018-11-07 12:54:20.535,0,0
2018-11-07 12:54:46.935,0,0
2018-11-07 12:55:13.335,0,0
2018-11-07 12:55:39.735,0,0
2018-11-07 12:56:06.135,0,0
2018-11-07 12:56:32.535,1,0
2018-11-07 12:56:58.935,0,1
2018-11-07 12:57:25.335,0,0
2018-11-07 12:57:51.735,0,0
2018-11-07 12:58:18.135,0,0
2018-11-07 12:58:44.535,0,0
2018-11-07 12:59:10.935,0,0
2018-11-07 12:59:37.335,0,0
2018-11-07 13:00:03.735,0,0
2018-11-07 13:00:30.135,0,0
2018-11-07 13:00:56.535,0,0
2018-11-07 13:01:22.935,0,0
2018-11-07 13:01:49.335,0,0
2018-11-07 13:02:15.735,0,0
2018-11-07 13:02:42.135,0,0
2018-11-07 13:03:08.535,0,0
2018-11-07 13:03:34.935,0,0
2018-11-07 13:04:01.335,0,0
2018-11-07 13:04:27.735,0,0
2018-11-07 13:04:54.135,0,0
2018-11-07 13:05:20.535,0,0
2018-11-07 13:05:46.935,0,0
2018-11-07 13:06:13.335,0,0
2018-11-07 13:06:39.735,0,0
2018-11-07 13:07:06.135,0,0
2018-11-07 13:07:32.535,0,0
2018-11-07 13:07:58.935,1,0
2018-11-07 13:08:25.335,0,1
2018-11-07 13:08:51.735,0,0
2018-11-07 13:09:18.135,0,0
2018-11-07 13:09:44.535,0,0
2018-11-07 13:10:10.935,0,0
2018-11-07 13:10:37.335,0,0
2018-11-07 13:11:03.735,0,0
2018-11-07 13:11:30.135,0,0
2018-11-07 13:11:56.535,0,0
2018-11-07 13:12:22.935,0,0
2018-11-07 13:12:49.335,0,0
2018-11-07 13:13:15.735,0,0
2018-11-07 13:13:42.135,0,0
2018-11-07 13:14:08.535,0,0
2018-11-07 13:14:34.935,0,0
2018-11-07 13:15:01.335,0,0
2018-11-07 13:15:27.735,1,0
2018-11-07 13:15:54.135,0,1
2018-11-07 13:16:20.535,0,0
2018-11-07 13:16:46.935,0,0
2018-11-07 13:17:13.335,0,0
2018-11-07 13:17:39.735,0,0
2018-11-07 13:18:06.135,0,0
2018-11-07 13:18:32.535,0,0
2018-11-07 13:18:58.935,0,0
2018-11-07 13:19:25.335,0,0
2018-11-07 13:19:51.735,0,0
2018-11-07 13:20:18.135,0,0
2018-11-07 13:20:44.535,0,0
2018-11-07 13:21:10.935,0,0
2018-11-07 13:21:37.335,1,0
2018-11-07 13:22:03.735,0,1
2018-11-07 13:22:30.135,0,0
2018-11-07 13:22:56.535,0,0
2018-11-07 13:23:22.935,0,0
2018-11-07 13:23:49.335,0,0
2018-11-07 13:24:15.735,0,0
2018-11-07 13:24:42.135,0,0
2018-11-07 13:25:08.535,0,0
2018-11-07 13:25:34.935,0,0
2018-11-07 13:26:01.335,0,0
2018-11-07 13:26:27.735,0,0
2018-11-07 13:26:54.135,0,0
2018-11-07 13:27:20.535,0,0
2018-11-07 13:27:46.935,0,0
2018-11-07 13:28:13.335,0,0
2018-11-07 13:28:39.735,0,0
2018-11-07 13:29:06.135,0,0
2018-11-07 13:29:32.535,0,0
2018-11-07 13:29:58.935,0,0
2018-11-07 13:30:25.335,0,0
2018-11-07 13:30:51.735,1,0
2018-11-07 13:31:18.135,0,1
2018-11-07 13:31:44.535,0,0
2018-11-07 13:32:10.935,0,0
2018-11-07 13:32:37.335,0,0
2018-11-07 13:33:03.735,0,0
2018-11-07 13:33:30.135,0,0
2018-11-07 13:33:56.535,0,0
2018-11-07 13:34:22.935,0,0
2018-11-07 13:34:49.335,0,0
2018-11-07 13:35:15.735,0,0
2018-11-07 13:35:42.135,0,0
2018-11-07 13:36:08.535,0,0
2018-11-07 13:36:34.935,0,0
2018-11-07 13:37:01.335,0,0
2018-11-07 13:37:27.735,0,0
2018-11-07 13:37:54.135,0,0
2018-11-07 13:38:20.535,0,0
2018-11-07 13:38:46.935,0,0
2018-11-07 13:39:13.335,0,0
2018-11-07 13:39:39.735,0,0
2018-11-07 13:40:06.135,0,0
2018-11-07 13:40:32.535,0,0
2018-11-07 13:40:58.935,0,0
2018-11-07 13:41:25.335,0,0
2018-11-07 13:41:51.735,0,0
2018-11-07 13:42:18.135,0,0
2018-11-07 13:42:44.535,0,0
2018-11-07 13:43:10.935,0,0
2018-11-07 13:43:37.335,0,0
2018-11-07 13:44:03.735,0,0
2018-11-07 13:44:30.135,0,0
2018-11-07 13:44:56.535,0,0
2018-11-07 13:45:22.935,0,0
2018-11-07 13:45:49.335,1,0
2018-11-07 13:46:15.735,0,1
2018-11-07 13:46:42.135,0,0
2018-11-07 13:47:08.535,0,0
2018-11-07 13:47:34.935,0,0
2018-11-07 13:48:01.335,0,0
2018-11-07 13:48:27.735,0,0
2018-11-07 13:48:54.135,0,0
2018-11-07 13:49:20.535,0,0
2018-11-07 13:49:46.935,0,0
2018-11-07 13:50:13.335,0,0
2018-11-07 13:50:39.735,0,0
2018-11-07 13:51:06.135,0,0
2018-11-07 13:51:32.535,0,0
2018-11-07 13:51:58.935,0,0
2018-11-07 13:52:25.335,0,0
2018-11-07 13:52:51.735,0,0
2018-11-07 13:53:18.135,0,0
2018-11-07 13:53:44.535,0,0
2018-11-07 13:54:10.935,0,0
2018-11-07 13:54:37.335,0,0
2018-11-07 13:55:03.735,0,0
2018-11-07 13:55:30.135,0,0
2018-11-07 13:55:56.535,0,0
2018-11-07 13:56:22.935,0,0
2018-11-07 13:56:49.335,0,0
2018-11-07 13:57:15.735,0,0
2018-11-07 13:57:42.135,0,0
2018-11-07 13:58:08.535,1,0
2018-11-07 13:58:34.935,0,1
2018-11-07 13:59:01.335,0,0
2018-11-07 13:59:27.735,0,0
2018-11-07 13:59:54.135,0,0
2018-11-07 14:00:20.535,0,0
2018-11-07 14:00:46.935,0,0
2018-11-07 14:01:13.335,0,0
2018-11-07 14:01:39.735,0,0
2018-11-07 14:02:06.135,0,0
2018-11-07 14:02:32.535,0,0
2018-11-07 14:02:58.935,0,0
2018-11-07 14:03:25.335,0,0
2018-11-07 14:03:51.735,0,0
2018-11-07 14:04:18.135,0,0
2018-11-07 14:04:44.535,0,0
2018-11-07 14:05:10.935,0,0
2018-11-07 14:05:37.335,0,0
2018-11-07 14:06:03.735,0,0
2018-11-07 14:06:30.135,0,0
2018-11-07 14:06:56.535,0,0
2018-11-07 14:07:22.935,0,0
2018-11-07 14:07:49.335,0,0
2018-11-07 14:08:15.735,0,0
2018-11-07 14:08:42.135,0,0
2018-11-07 14:09:08.535,0,0
2018-11-07 14:09:34.935,0,0
2018-11-07 14:10:01.335,0,0
2018-11-07 14:10:27.735,0,0
2018-11-07 14:10:54.135,0,0
2018-11-07 14:11:20.535,0,0
2018-11-07 14:11:46.935,0,0
2018-11-07 14:12:13.335,0,0
2018-11-07 14:12:39.735,0,0
2018-11-07 14:13:06.135,0,0
2018-11-07 14:13:32.535,1,0
2018-11-07 14:13:58.935,0,1
2018-11-07 14:14:25.335,0,0
2018-11-07 14:14:51.735,0,0
2018-11-07 14:15:18.135,0,0
2018-11-07 14:15:44.535,0,0
2018-11-07 14:16:10.935,0,0
2018-11-07 14:16:37.335,0,0
2018-11-07 14:17:03.735,0,0
2018-11-07 14:17:30.135,0,0
2018-11-07 14:17:56.535,0,0
2018-11-07 14:18:22.935,0,0
2018-11-07 14:18:49.335,0,0
2018-11-07 14:19:15.735,0,0
2018-11-07 14:19:42.135,0,0
2018-11-07 14:20:08.535,0,0
2018-11-07 14:20:34.935,0,0
2018-11-07 14:21:01.335,0,0
2018-11-07 14:21:27.735,0,0
2018-11-07 14:21:54.135,0,0
2018-11-07 14:22:20.535,0,0
2018-11-07 14:22:46.935,0,0
2018-11-07 14:23:13.335,1,0
2018-11-07 14:23:39.735,0,1
2018-11-07 14:24:06.135,0,0
2018-11-07 14:24:32.535,0,0
2018-11-07 14:24:58.935,0,0
2018-11-07 14:25:25.335,0,0
2018-11-07 14:25:51.735,0,0
2018-11-07 14:26:18.135,0,0
2018-11-07 14:26:44.535,0,0
2018-11-07 14:27:10.935,0,0
2018-11-07 14:27:37.335,0,0
2018-11-07 14:28:03.735,0,0
2018-11-07 14:28:30.135,0,0
2018-11-07 14:28:56.535,0,0
2018-11-07 14:29:22.935,0,0
2018-11-07 14:29:49.335,0,0
2018-11-07 14:30:15.735,0,0
2018-11-07 14:30:42.135,0,0
2018-11-07 14:30:52.935,0,0
2018-11-07 14:31:03.735,0,0
2018-11-07 14:31:14.535,0,0
2018-11-07 14:31:25.335,0,0
2018-11-07 14:31:36.135,0,0
2018-11-07 14:31:46.935,0,0
2018-11-07 14:31:57.735,0,0
2018-11-07 14:32:08.535,0,0
2018-11-07 14:32:19.335,0,0
2018-11-07 14:32:30.135,0,0
2018-11-07 14:32:40.935,0,0
2018-11-07 14:32:51.735,0,0
2018-11-07 14:33:02.535,0,0
2018-11-07 14:33:13.335,0,0
2018-11-07 14:33:24.135,0,0
2018-11-07 14:33:34.935,0,0
2018-11-07 14:33:45.735,0,0
2018-11-07 14:33:56.535,0,0
2018-11-07 14:34:07.335,0,0
2018-11-07 14:34:18.135,0,0
2018-11-07 14:34:28.935,0,0
2018-11-07 14:34:39.735,0,0
2018-11-07 14:34:50.535,0,0
2018-11-07 14:35:01.335,0,0
2018-11-07 14:35:12.135,0,0
2018-11-07 14:35:22.935,0,0
2018-11-07 14:35:33.735,0,0
2018-11-07 14:35:44.535,0,0
2018-11-07 14:35:55.335,0,0
2018-11-07 14:36:06.135,0,0
2018-11-07 14:36:16.935,0,0
2018-11-07 14:36:27.735,0,0
2018-11-07 14:36:38.535,0,0
2018-11-07 14:36:49.335,0,0
2018-11-07 14:37:00.135,0,0
2018-11-07 14:37:10.935,0,0
2018-11-07 14:37:21.735,0,0
2018-11-07 14:37:32.535,0,0
2018-11-07 14:37:43.335,0,0
2018-11-07 14:37:54.135,0,0
2018-11-07 14:38:04.935,0,0
2018-11-07 14:38:15.735,0,0
2018-11-07 14:38:26.535,0,0
2018-11-07 14:38:37.335,0,0
2018-11-07 14:38:48.135,0,0
2018-11-07 14:38:58.935,0,0
2018-11-07 14:39:09.735,0,0
2018-11-07 14:39:20.535,0,0
2018-11-07 14:39:31.335,0,0
2018-11-07 14:39:42.135,0,0
2018-11-07 14:39:52.935,0,0
2018-11-07 14:40:03.735,0,0
2018-11-07 14:40:14.535,0,0
2018-11-07 14:40:25.335,0,0
2018-11-07 14:40:36.135,0,0
2018-11-07 14:40:46.935,0,0
2018-11-07 14:40:57.735,0,0
2018-11-07 14:41:08.535,0,0
2018-11-07 14:41:19.335,0,0
2018-11-07 14:41:30.135,0,0
2018-11-07 14:41:40.935,0,0
2018-11-07 14:41:51.735,0,0
2018-11-07 14:42:02.535,0,0
2018-11-07 14:42:13.335,0,0
2018-11-07 14:42:24.135,0,0
2018-11-07 14:42:34.935,0,0
2018-11-07 14:42:45.735,0,0
2018-11-07 14:42:56.535,0,0
2018-11-07 14:43:07.335,0,0
2018-11-07 14:43:18.135,0,0
2018-11-07 14:43:28.935,0,0
2018-11-07 14:43:39.735,0,0
2018-11-07 14:43:50.535,0,0
2018-11-07 14:44:01.335,0,0
2018-11-07 14:44:12.135,0,0
2018-11-07 14:44:22.935,0,0
2018-11-07 14:44:33.735,0,0
2018-11-07 14:44:44.535,0,0
2018-11-07 14:44:55.335,0,0
2018-11-07 14:45:06.135,0,0
2018-11-07 14:45:16.935,0,0
2018-11-07 14:45:27.735,0,0
2018-11-07 14:45:38.535,0,0
2018-11-07 14:45:49.335,0,0
2018-11-07 14:46:00.135,0,0
2018-11-07 14:46:10.935,0,0
2018-11-07 14:46:21.735,0,0
2018-11-07 14:46:32.535,0,0
2018-11-07 14:46:43.335,0,0
2018-11-07 14:46:54.135,0,0
2018-11-07 14:47:04.935,0,0
2018-11-07 14:47:15.735,0,0
2018-11-07 14:47:26.535,0,0
2018-11-07 14:47:37.335,0,0
2018-11-07 14:47:48.135,0,0
2018-11-07 14:47:58.935,0,0
2018-11-07 14:48:09.735,0,0
2018-11-07 14:48:20.535,0,0
2018-11-07 14:48:31.335,0,0
2018-11-07 14:48:42.135,0,0
2018-11-07 14:48:52.935,0,0
2018-11-07 14:49:03.735,0,0
2018-11-07 14:49:14.535,0,0
2018-11-07 14:49:25.335,0,0
2018-11-07 14:49:36.135,0,0
2018-11-07 14:49:46.935,0,0
2018-11-07 14:49:57.735,0,0
2018-11-07 14:50:08.535,0,0
2018-11-07 14:50:19.335,0,0
2018-11-07 14:50:30.135,0,0
2018-11-07 14:50:40.935,0,0
2018-11-07 14:50:51.735,0,0
2018-11-07 14:51:02.535,0,0
2018-11-07 14:51:13.335,0,0
2018-11-07 14:51:24.135,0,0
2018-11-07 14:51:34.935,0,0
2018-11-07 14:51:45.735,0,0
2018-11-07 14:51:56.535,0,0
2018-11-07 14:52:07.335,0,0
2018-11-07 14:52:18.135,0,0
2018-11-07 14:52:28.935,0,0
2018-11-07 14:52:39.735,0,0
2018-11-07 14:52:50.535,0,0
2018-11-07 14:53:01.335,0,0
2018-11-07 14:53:12.135,0,0
2018-11-07 14:53:22.935,0,0
2018-11-07 14:53:33.735,0,0
2018-11-07 14:53:44.535,0,0
2018-11-07 14:53:58.935,0,0
2018-11-07 14:54:13.335,0,0
2018-11-07 14:54:27.735,0,0
2018-11-07 14:54:42.135,0,0
2018-11-07 14:54:56.535,0,0
2018-11-07 14:55:10.935,0,0
2018-11-07 14:55:25.335,0,0
2018-11-07 14:55:39.735,0,0
2018-11-07 14:55:54.135,0,0
2018-11-07 14:56:08.535,0,0
2018-11-07 14:56:22.935,0,0
2018-11-07 14:56:37.335,0,0
2018-11-07 14:56:51.735,0,0
2018-11-07 14:57:06.135,0,0
2018-11-07 14:57:20.535,0,0
2018-11-07 14:57:34.935,0,0
2018-11-07 14:57:49.335,0,0
2018-11-07 14:58:03.735,0,0
2018-11-07 14:58:18.135,0,0
2018-11-07 14:58:32.535,0,0
2018-11-07 14:58:46.935,0,0
2018-11-07 14:59:01.335,0,0
2018-11-07 14:59:15.735,0,0
2018-11-07 14:59:30.135,0,0
2018-11-07 14:59:44.535,0,0
2018-11-07 14:59:58.935,0,0
2018-11-07 15:00:13.335,0,0
2018-11-07 15:00:27.735,0,0
2018-11-07 15:00:42.135,0,0
2018-11-07 15:00:56.535,0,0
2018-11-07 15:01:10.935,0,0
2018-11-07 15:01:25.335,0,0
2018-11-07 15:01:39.735,0,0
2018-11-07 15:01:54.135,0,0
2018-11-07 15:02:08.535,0,0
2018-11-07 15:02:22.935,0,0
2018-11-07 15:02:37.335,0,0
2018-11-07 15:02:51.735,0,0
2018-11-07 15:03:06.135,0,0
2018-11-07 15:03:20.535,0,0
2018-11-07 15:03:34.935,0,0
2018-11-07 15:03:49.335,0,0
2018-11-07 15:04:03.735,0,0
2018-11-07 15:04:18.135,0,0
2018-11-07 15:04:32.535,0,0
